"Female_Ana-de-TrinidadSonetos" "Female_LeonordelaCuevaSonetos" "Female_Maria-de-SantaIsabelSonetos" "Female_MariadeZayas_Sonetos" "Female_SorJuanaInesdelaCruzSonetos" "Female_Violante-do-CeuSonetos" "Male_GongoraSonetos" "Male_JuandeArguijoSonetos" "Male_JuandeJaureguiSonetos" "Male_LopedeVegaSonetos" "Male_PedroSotodeRojasSonetos" "Male_QuevedoSonetos"
"ley" 0 0 0 0 0 0 0.0193124758594052 0 0 0.0201401756223314 0.00869262865090403 0.0300364728599013
"llena" 0.114876507754164 0 0 0.108499095840868 0.0305064063453325 0.0259841496687021 0 0.0318877551020408 0 0.014769462123043 0.00869262865090403 0.0193091611242223
"muro" 0 0 0 0 0.0152532031726663 0 0.0289687137891078 0.0637755102040816 0.0482858522452921 0.0187974972475093 0.0173852573018081 0.0150182364299507
"ruego" 0 0 0.074019245003701 0.0361663652802893 0.0305064063453325 0.012992074834351 0.00965623792970259 0.079719387755102 0 0.0187974972475093 0.00869262865090403 0.0128727740828148
"tristes" 0.114876507754164 0.0510204081632653 0 0.0361663652802893 0 0 0.0193124758594052 0 0 0.0201401756223314 0.0695410292072323 0.00643638704140742
"afrenta" 0 0 0 0 0 0.0649603741717552 0.00965623792970259 0.0159438775510204 0 0.0161121404978651 0.0347705146036161 0.0171636987770865
"cárcel" 0 0 0 0 0.0152532031726663 0 0.0193124758594052 0 0 0.0241682107467977 0 0.0214546234713581
"dando" 0 0 0 0.0361663652802893 0.0152532031726663 0.0649603741717552 0.00965623792970259 0.0318877551020408 0 0.0161121404978651 0.0347705146036161 0.010727311735679
"esposo" 0 0 0 0 0.0305064063453325 0.0389762245030531 0.0193124758594052 0.0318877551020408 0.0965717044905843 0.0255108891216198 0.00869262865090403 0
"fuiste" 0 0 0 0.0361663652802893 0 0.0909445238404573 0.00965623792970259 0 0 0.0187974972475093 0 0.0171636987770865
"gracia" 0 0 0 0 0.0305064063453325 0.0259841496687021 0.0289687137891078 0 0 0.0255108891216198 0 0.010727311735679
"guarda" 0.0574382538770821 0 0 0 0.0152532031726663 0.0519682993374042 0.00965623792970259 0.0159438775510204 0 0.00805607024893257 0.0173852573018081 0.0321819352070371
"huyendo" 0 0 0 0.0361663652802893 0 0.012992074834351 0.00965623792970259 0.0637755102040816 0.0965717044905843 0.0201401756223314 0.0173852573018081 0.010727311735679
"montes" 0 0.0510204081632653 0 0.0361663652802893 0 0 0.00965623792970259 0 0 0.028196245871264 0.0434631432545202 0.00429092469427162
"nadie" 0 0 0 0 0.0305064063453325 0 0.00965623792970259 0.0159438775510204 0 0.0161121404978651 0.0173852573018081 0.0278910105127655
"nave" 0.0574382538770821 0.102040816326531 0 0 0 0.0259841496687021 0.00965623792970259 0 0 0.0228255323719756 0.00869262865090403 0.0150182364299507
"peligro" 0 0 0 0 0.0305064063453325 0.0389762245030531 0.00965623792970259 0.0637755102040816 0 0.0201401756223314 0 0.0128727740828148
"pensamientos" 0 0 0 0 0.0305064063453325 0.012992074834351 0.0193124758594052 0.0159438775510204 0 0.0322242809957303 0 0.00214546234713581
"presente" 0 0 0 0 0 0.0519682993374042 0.00965623792970259 0.0478316326530612 0.0965717044905843 0.014769462123043 0.0260778859527121 0.0150182364299507
"sabio" 0 0 0 0.0361663652802893 0 0.0259841496687021 0.00965623792970259 0.0637755102040816 0.0482858522452921 0.0228255323719756 0.0173852573018081 0.00643638704140742
"suele" 0.0574382538770821 0 0 0.0361663652802893 0 0.0259841496687021 0.00965623792970259 0 0 0.0228255323719756 0.0347705146036161 0.010727311735679
"suya" 0 0.0510204081632653 0 0 0.0457596095179988 0.012992074834351 0.0289687137891078 0 0.0482858522452921 0.0201401756223314 0.00869262865090403 0.0128727740828148
"tendrá" 0 0 0 0 0 0 0.00965623792970259 0 0 0.0255108891216198 0.00869262865090403 0.0214546234713581
"venus" 0 0.0510204081632653 0 0 0 0 0.0289687137891078 0 0.0482858522452921 0.0174548188726872 0.00869262865090403 0.0257455481656297
"acero" 0 0 0.074019245003701 0.0361663652802893 0.0305064063453325 0 0.00965623792970259 0.0318877551020408 0.0482858522452921 0.0161121404978651 0.0173852573018081 0.0171636987770865
"adonde" 0.0574382538770821 0 0 0 0 0.0259841496687021 0 0.0318877551020408 0 0.028196245871264 0 0.00858184938854323
"ajeno" 0 0 0 0.0723327305605787 0.0152532031726663 0.0259841496687021 0 0.0637755102040816 0.0482858522452921 0.0120841053733989 0.0434631432545202 0.0128727740828148
"armado" 0 0 0 0.0361663652802893 0 0 0.0193124758594052 0.0478316326530612 0.0482858522452921 0.0120841053733989 0.0347705146036161 0.0214546234713581
"contigo" 0 0 0 0.0361663652802893 0.0457596095179988 0 0 0.0478316326530612 0 0.0187974972475093 0.00869262865090403 0.0171636987770865
"dentro" 0 0 0 0.0361663652802893 0 0.012992074834351 0.00965623792970259 0.0159438775510204 0 0.0174548188726872 0.0347705146036161 0.0193091611242223
"ese" 0 0 0 0 0.061012812690665 0.0519682993374042 0.00965623792970259 0 0 0.0174548188726872 0 0.0171636987770865
"fueron" 0 0 0 0 0 0 0.00965623792970259 0 0 0.0214828539971535 0 0.0278910105127655
"haya" 0 0 0 0.0723327305605787 0.0152532031726663 0 0.0482811896485129 0 0 0.0214828539971535 0.00869262865090403 0.010727311735679
"labios" 0 0 0 0 0 0 0.00965623792970259 0 0 0.0161121404978651 0.0695410292072323 0.0193091611242223
"miro" 0 0 0.074019245003701 0.0361663652802893 0 0.012992074834351 0 0 0 0.014769462123043 0.00869262865090403 0.0321819352070371
"muchos" 0 0 0 0.108499095840868 0.0457596095179988 0 0.00965623792970259 0.0159438775510204 0.0482858522452921 0.014769462123043 0.0173852573018081 0.0171636987770865
"muere" 0 0 0 0.108499095840868 0.0152532031726663 0 0 0 0.0482858522452921 0.0201401756223314 0.0347705146036161 0.0128727740828148
"nacido" 0.0574382538770821 0 0 0 0.0152532031726663 0.012992074834351 0.0193124758594052 0 0 0.0214828539971535 0.00869262865090403 0.0171636987770865
"noble" 0 0 0.074019245003701 0 0.0152532031726663 0 0.0289687137891078 0 0.0482858522452921 0.0241682107467977 0.00869262865090403 0.010727311735679
"presto" 0 0 0 0 0.0152532031726663 0.0389762245030531 0.0193124758594052 0.0159438775510204 0 0.0268535674964419 0 0.00643638704140742
"primavera" 0.0574382538770821 0.102040816326531 0 0 0 0 0.0193124758594052 0.0318877551020408 0.0482858522452921 0.013426783748221 0.0173852573018081 0.0214546234713581
"principio" 0 0 0 0 0.0305064063453325 0.012992074834351 0 0.0478316326530612 0 0.0268535674964419 0.0173852573018081 0.00429092469427162
"puedes" 0.0574382538770821 0 0 0.0361663652802893 0.0305064063453325 0 0 0.0159438775510204 0.0482858522452921 0.0120841053733989 0.0173852573018081 0.0278910105127655
"puertas" 0 0 0 0 0 0 0.0193124758594052 0.0159438775510204 0 0.0268535674964419 0.0260778859527121 0.00858184938854323
"quejas" 0.0574382538770821 0.0510204081632653 0 0.0361663652802893 0 0 0.00965623792970259 0.0478316326530612 0 0.0201401756223314 0.0347705146036161 0.00858184938854323
"sagrado" 0 0.0510204081632653 0 0 0 0.0779524490061063 0.0579374275782155 0.0637755102040816 0.0482858522452921 0.00805607024893257 0 0.0128727740828148
"tarde" 0 0 0 0 0.0152532031726663 0 0.0289687137891078 0.0318877551020408 0 0.0174548188726872 0.0347705146036161 0.0150182364299507
"veloz" 0 0 0 0 0.0152532031726663 0.0519682993374042 0.0193124758594052 0.0478316326530612 0 0.0107414269985768 0.0782336578581363 0.00643638704140742
"vencer" 0 0 0 0.0723327305605787 0.0152532031726663 0.0519682993374042 0 0.0318877551020408 0.0482858522452921 0.0228255323719756 0.0173852573018081 0.00214546234713581
"amando" 0 0 0 0.108499095840868 0 0.012992074834351 0 0 0 0.0295389242460861 0 0.00643638704140742
"ambición" 0 0 0.074019245003701 0 0.0152532031726663 0 0.0289687137891078 0.0159438775510204 0 0.013426783748221 0.0173852573018081 0.0236000858184939
"blando" 0.0574382538770821 0 0 0.0361663652802893 0 0 0.0193124758594052 0.0318877551020408 0 0.0120841053733989 0.0782336578581363 0.010727311735679
"cuánto" 0 0 0 0 0 0.0519682993374042 0.0193124758594052 0.0318877551020408 0.0482858522452921 0.0107414269985768 0.0434631432545202 0.0150182364299507
"desdichado" 0 0 0 0.0723327305605787 0.0305064063453325 0 0.0193124758594052 0.0159438775510204 0 0.0174548188726872 0.00869262865090403 0.0171636987770865
"deshecho" 0 0 0 0 0.0457596095179988 0 0.00965623792970259 0.0159438775510204 0 0.0120841053733989 0.0608484005563282 0.0171636987770865
"dicen" 0 0 0 0.0361663652802893 0 0 0.0289687137891078 0 0 0.0241682107467977 0 0.0150182364299507
"dicha" 0.0574382538770821 0 0 0.0723327305605787 0 0.012992074834351 0 0 0.0482858522452921 0.0228255323719756 0 0.0150182364299507
"dónde" 0 0 0 0 0 0 0.0289687137891078 0 0 0.0201401756223314 0.0434631432545202 0.0128727740828148
"éste" 0 0 0 0 0.0762660158633313 0 0.0193124758594052 0 0 0.00939874862375467 0 0.0321819352070371
"historia" 0.0574382538770821 0 0 0 0.0152532031726663 0 0.0193124758594052 0.079719387755102 0 0.0214828539971535 0 0.00858184938854323
"mañana" 0 0.0510204081632653 0 0 0.0305064063453325 0 0.0386249517188103 0 0 0.0107414269985768 0.00869262865090403 0.0278910105127655
"nido" 0.0574382538770821 0 0 0 0 0 0.0289687137891078 0 0.0482858522452921 0.0255108891216198 0.00869262865090403 0.00858184938854323
"planta" 0 0 0.148038490007402 0 0 0.0259841496687021 0.0579374275782155 0.0159438775510204 0 0.0201401756223314 0.0173852573018081 0.00214546234713581
"procura" 0 0.0510204081632653 0 0.0361663652802893 0 0.012992074834351 0 0.0159438775510204 0 0.0228255323719756 0 0.0171636987770865
"pueblo" 0 0 0 0 0 0 0.0289687137891078 0.079719387755102 0.0482858522452921 0.00268535674964419 0.00869262865090403 0.0364728599013087
"rico" 0 0 0.074019245003701 0 0 0 0.0193124758594052 0.0318877551020408 0.0965717044905843 0.00939874862375467 0.00869262865090403 0.0300364728599013
"sepultura" 0 0 0 0 0.0152532031726663 0 0 0.0318877551020408 0 0.013426783748221 0.0434631432545202 0.0236000858184939
"suspiros" 0 0.0510204081632653 0.074019245003701 0 0 0 0.0193124758594052 0 0.0482858522452921 0.0161121404978651 0.0521557719054242 0.0128727740828148
"temo" 0 0 0 0.253164556962025 0 0 0 0 0 0.014769462123043 0.0260778859527121 0.0171636987770865
"ven" 0 0 0 0 0.0305064063453325 0 0.00965623792970259 0.0318877551020408 0 0.0187974972475093 0.00869262865090403 0.0193091611242223
"venas" 0 0 0 0 0 0 0.0289687137891078 0 0 0.00939874862375467 0 0.0407637845955803
"vence" 0 0.0510204081632653 0 0 0.0152532031726663 0 0 0.0318877551020408 0.0482858522452921 0.0241682107467977 0.0260778859527121 0.00643638704140742
"amistad" 0.0574382538770821 0 0 0 0 0.0909445238404573 0.00965623792970259 0.0159438775510204 0 0.0214828539971535 0.00869262865090403 0.00214546234713581
"basta" 0 0.102040816326531 0 0 0.0305064063453325 0.0259841496687021 0 0.0478316326530612 0 0.0187974972475093 0.00869262865090403 0.00858184938854323
"brazo" 0.0574382538770821 0 0 0 0 0 0 0.0318877551020408 0 0.0161121404978651 0.00869262865090403 0.0257455481656297
"conmigo" 0 0 0 0.108499095840868 0.0152532031726663 0 0 0 0 0.0255108891216198 0 0.010727311735679
"decoro" 0 0 0.074019245003701 0.0361663652802893 0.0457596095179988 0.012992074834351 0 0.0159438775510204 0 0.0201401756223314 0.0173852573018081 0.00858184938854323
"desvelos" 0 0.204081632653061 0 0 0.0305064063453325 0 0 0 0 0.0268535674964419 0.0173852573018081 0
"estaba" 0 0 0 0 0 0 0.00965623792970259 0.0159438775510204 0 0.0241682107467977 0.0260778859527121 0.010727311735679
"justa" 0 0 0 0.0361663652802893 0.0152532031726663 0.012992074834351 0.00965623792970259 0.0637755102040816 0 0.0214828539971535 0.0260778859527121 0.00214546234713581
"lucinda" 0 0 0 0 0 0 0 0 0 0.0375949944950187 0 0
"merece" 0 0 0 0.108499095840868 0.0152532031726663 0.0259841496687021 0 0.0159438775510204 0 0.0214828539971535 0 0.010727311735679
"plumas" 0 0 0 0 0.0152532031726663 0 0.135187331015836 0.0159438775510204 0 0.0120841053733989 0.00869262865090403 0.00429092469427162
"puso" 0 0.0510204081632653 0 0 0.0152532031726663 0 0.00965623792970259 0 0 0.0241682107467977 0.0347705146036161 0.00643638704140742
"región" 0.0574382538770821 0 0 0 0 0.0259841496687021 0.0386249517188103 0.0318877551020408 0.0482858522452921 0.0161121404978651 0.0173852573018081 0.00858184938854323
"sujeto" 0 0.0510204081632653 0 0 0 0.0389762245030531 0 0 0 0.028196245871264 0.00869262865090403 0.00429092469427162
"amada" 0.0574382538770821 0 0 0.108499095840868 0.0152532031726663 0.012992074834351 0 0.0318877551020408 0.0965717044905843 0.0161121404978651 0.0260778859527121 0.00429092469427162
"amorosa" 0.114876507754164 0 0 0.0361663652802893 0.0152532031726663 0.012992074834351 0.00965623792970259 0 0 0.0255108891216198 0.0173852573018081 0
"año" 0 0 0 0 0.0152532031726663 0 0.0193124758594052 0.0159438775510204 0 0.014769462123043 0 0.0257455481656297
"arena" 0 0 0 0 0 0 0.0482811896485129 0.0159438775510204 0 0.0201401756223314 0.0173852573018081 0.00858184938854323
"cierra" 0 0 0 0 0 0 0.00965623792970259 0.0637755102040816 0 0.00939874862375467 0 0.0321819352070371
"cierto" 0 0.102040816326531 0 0.0723327305605787 0 0 0.0193124758594052 0.0956632653061224 0 0.014769462123043 0 0.00858184938854323
"estrecho" 0 0 0 0 0.0457596095179988 0 0.00965623792970259 0.0159438775510204 0 0.00939874862375467 0.0869262865090403 0.010727311735679
"fuentes" 0 0.0510204081632653 0 0.0361663652802893 0 0 0 0 0 0.0241682107467977 0.0260778859527121 0.00858184938854323
"generoso" 0 0.0510204081632653 0 0 0 0 0.0482811896485129 0.0478316326530612 0 0.00805607024893257 0.0434631432545202 0.0150182364299507
"ilustre" 0 0 0 0 0 0 0.0386249517188103 0.143494897959184 0 0.0120841053733989 0 0.010727311735679
"mayores" 0 0 0 0.0723327305605787 0 0 0 0.0159438775510204 0 0.0241682107467977 0.0173852573018081 0.00858184938854323
"muda" 0 0.0510204081632653 0 0.0361663652802893 0 0 0.0193124758594052 0.0478316326530612 0.0482858522452921 0.00939874862375467 0.0434631432545202 0.0150182364299507
"natural" 0 0 0 0 0 0 0.00965623792970259 0.0159438775510204 0 0.014769462123043 0.0695410292072323 0.0128727740828148
"pasos" 0 0 0 0 0 0 0.00965623792970259 0 0 0.0214828539971535 0.00869262865090403 0.0193091611242223
"pastor" 0 0 0 0 0.0152532031726663 0 0.0193124758594052 0 0 0.0255108891216198 0 0.010727311735679
"pide" 0.0574382538770821 0 0 0 0 0.012992074834351 0.00965623792970259 0.0159438775510204 0 0.0161121404978651 0 0.0236000858184939
"pierde" 0 0.0510204081632653 0.074019245003701 0 0 0 0 0 0.0482858522452921 0.0214828539971535 0.0173852573018081 0.0128727740828148
"poderoso" 0.0574382538770821 0 0 0 0.0152532031726663 0.012992074834351 0.00965623792970259 0.0478316326530612 0 0.0161121404978651 0.0260778859527121 0.010727311735679
"punto" 0 0 0.074019245003701 0 0.0152532031726663 0.012992074834351 0.00965623792970259 0.0637755102040816 0.0965717044905843 0.014769462123043 0.00869262865090403 0.010727311735679
"quieren" 0 0.0510204081632653 0 0.0723327305605787 0 0 0.0193124758594052 0 0 0.0201401756223314 0 0.0150182364299507
"rara" 0 0.102040816326531 0.074019245003701 0.0361663652802893 0.0152532031726663 0.0519682993374042 0.00965623792970259 0 0.0965717044905843 0.00537071349928838 0.00869262865090403 0.0214546234713581
"solamente" 0 0.0510204081632653 0 0 0.0305064063453325 0.0779524490061063 0 0 0 0.00268535674964419 0 0.0343273975541729
"vana" 0 0 0 0.0361663652802893 0.0762660158633313 0.012992074834351 0.0193124758594052 0 0 0.00671339187411048 0.0347705146036161 0.0193091611242223
"voces" 0 0 0.074019245003701 0 0 0 0.0289687137891078 0.0478316326530612 0.0482858522452921 0.014769462123043 0.0260778859527121 0.010727311735679
"adora" 0 0.153061224489796 0 0 0.0305064063453325 0.012992074834351 0.00965623792970259 0 0.0482858522452921 0.0174548188726872 0 0.010727311735679
"agravio" 0 0 0.074019245003701 0.0723327305605787 0.0152532031726663 0.0519682993374042 0 0 0.0482858522452921 0.0174548188726872 0 0.00858184938854323
"allá" 0 0.0510204081632653 0 0 0.0305064063453325 0 0.0289687137891078 0.0159438775510204 0 0.00939874862375467 0.0347705146036161 0.0171636987770865
"arco" 0 0 0 0 0 0 0.00965623792970259 0 0 0.0241682107467977 0.0260778859527121 0.00858184938854323
"armada" 0.0574382538770821 0 0 0 0 0 0.0193124758594052 0.0159438775510204 0.0482858522452921 0.0174548188726872 0.00869262865090403 0.0150182364299507
"aves" 0 0.102040816326531 0.074019245003701 0.0361663652802893 0 0 0.0193124758594052 0.0318877551020408 0 0.0174548188726872 0.0260778859527121 0.00429092469427162
"bebe" 0 0 0 0 0 0 0.0193124758594052 0.0318877551020408 0 0.0120841053733989 0.0260778859527121 0.0214546234713581
"cabellos" 0 0 0 0 0 0 0.00965623792970259 0 0 0.0228255323719756 0.0434631432545202 0.00643638704140742
"cansado" 0 0 0 0 0.0457596095179988 0 0.0193124758594052 0 0.0482858522452921 0.0161121404978651 0.0260778859527121 0.010727311735679
"cosas" 0.0574382538770821 0 0 0 0.0305064063453325 0 0.0193124758594052 0.0159438775510204 0 0.0201401756223314 0.0173852573018081 0.00643638704140742
"cualquier" 0 0 0 0 0 0.0259841496687021 0.0386249517188103 0 0 0.00805607024893257 0.00869262865090403 0.0278910105127655
"cuello" 0.0574382538770821 0 0 0.0361663652802893 0 0 0.0386249517188103 0 0 0.013426783748221 0.00869262865090403 0.0193091611242223
"dejó" 0 0 0 0.0361663652802893 0 0 0.0193124758594052 0.0478316326530612 0 0.013426783748221 0.0173852573018081 0.0171636987770865
"desdichas" 0 0 0 0.0361663652802893 0 0 0 0 0 0.0308816026209082 0.00869262865090403 0.00214546234713581
"desengaños" 0 0.0510204081632653 0.074019245003701 0.0361663652802893 0 0 0 0 0 0.0255108891216198 0.00869262865090403 0.00643638704140742
"desprecio" 0 0.102040816326531 0 0.0723327305605787 0.0152532031726663 0.012992074834351 0 0 0 0.00939874862375467 0.0173852573018081 0.0236000858184939
"desvarío" 0 0 0 0 0 0.012992074834351 0 0.0159438775510204 0 0.028196245871264 0.0260778859527121 0
"doy" 0 0.0510204081632653 0 0.0361663652802893 0.0152532031726663 0 0 0 0 0.0187974972475093 0.00869262865090403 0.0171636987770865
"español" 0 0 0 0 0 0 0.0386249517188103 0 0 0.0268535674964419 0 0.00429092469427162
"hacen" 0 0.102040816326531 0.074019245003701 0 0 0 0.00965623792970259 0 0 0.013426783748221 0 0.0257455481656297
"hora" 0.0574382538770821 0 0 0.0361663652802893 0 0 0.0193124758594052 0.0159438775510204 0.0482858522452921 0.00939874862375467 0.00869262865090403 0.0257455481656297
"lumbre" 0 0 0 0 0 0 0.0193124758594052 0.0159438775510204 0.0482858522452921 0.0161121404978651 0 0.0214546234713581
"mueve" 0 0 0.074019245003701 0 0 0.012992074834351 0.0386249517188103 0.0318877551020408 0 0.013426783748221 0.00869262865090403 0.0150182364299507
"negro" 0 0 0 0.0361663652802893 0 0 0 0.0159438775510204 0 0.0161121404978651 0.0173852573018081 0.0214546234713581
"precio" 0 0 0 0 0 0 0 0 0 0.0120841053733989 0.00869262865090403 0.0343273975541729
"preso" 0 0 0 0 0 0 0.00965623792970259 0.0159438775510204 0.0482858522452921 0.0174548188726872 0.0260778859527121 0.0150182364299507
"primera" 0 0.0510204081632653 0 0.0361663652802893 0 0 0.0193124758594052 0.0159438775510204 0.0482858522452921 0.0214828539971535 0.00869262865090403 0.00643638704140742
"sombras" 0 0 0 0 0.0305064063453325 0 0.0579374275782155 0 0.0965717044905843 0.00939874862375467 0.0173852573018081 0.0150182364299507
"tajo" 0 0 0 0 0 0 0.0579374275782155 0.0159438775510204 0 0.0201401756223314 0 0.00858184938854323
"toma" 0.0574382538770821 0 0.074019245003701 0.0361663652802893 0 0 0.00965623792970259 0 0 0.0214828539971535 0.0173852573018081 0.00858184938854323
"troya" 0 0 0 0 0 0 0 0.0956632653061224 0 0.0214828539971535 0.00869262865090403 0.00643638704140742
"vengo" 0 0 0 0.0361663652802893 0.0152532031726663 0 0 0.0159438775510204 0 0.0295389242460861 0 0.00214546234713581
"viste" 0 0 0 0 0.0305064063453325 0 0 0.0159438775510204 0 0.0107414269985768 0.0347705146036161 0.0236000858184939
"vuelva" 0 0.0510204081632653 0 0.0723327305605787 0.0152532031726663 0.0259841496687021 0.0289687137891078 0.0637755102040816 0 0.014769462123043 0 0.00429092469427162
"alba" 0 0.0510204081632653 0 0 0 0 0.0289687137891078 0 0 0.0241682107467977 0.00869262865090403 0.00429092469427162
"ardiendo" 0 0 0 0 0 0 0.00965623792970259 0 0.0965717044905843 0.0107414269985768 0.0173852573018081 0.0257455481656297
"asida" 0.0574382538770821 0 0 0.0361663652802893 0.0152532031726663 0.012992074834351 0.00965623792970259 0 0.0482858522452921 0.0214828539971535 0.0173852573018081 0.00214546234713581
"cera" 0 0 0 0 0 0 0.0289687137891078 0 0 0.0120841053733989 0.0608484005563282 0.0128727740828148
"ciencia" 0.114876507754164 0.0510204081632653 0.074019245003701 0 0.0457596095179988 0.012992074834351 0.00965623792970259 0 0 0.0161121404978651 0 0.00858184938854323
"condición" 0 0.0510204081632653 0 0.0361663652802893 0.0152532031726663 0 0.0193124758594052 0 0 0.0201401756223314 0 0.010727311735679
"cuantos" 0 0 0.074019245003701 0 0 0 0.0386249517188103 0 0 0.013426783748221 0.00869262865090403 0.0193091611242223
"cuidados" 0 0 0 0 0 0 0.0289687137891078 0.0159438775510204 0 0.0214828539971535 0.00869262865090403 0.00858184938854323
"dejas" 0 0.0510204081632653 0 0 0.0305064063453325 0 0 0 0 0.0120841053733989 0.0347705146036161 0.0193091611242223
"desdicha" 0 0 0 0 0.0152532031726663 0.0259841496687021 0 0.0318877551020408 0 0.0214828539971535 0.00869262865090403 0.00643638704140742
"di" 0 0 0 0.0723327305605787 0 0 0.00965623792970259 0.0159438775510204 0 0.0120841053733989 0.0608484005563282 0.010727311735679
"dichosa" 0 0.0510204081632653 0 0.108499095840868 0.0152532031726663 0.0519682993374042 0.00965623792970259 0.0159438775510204 0 0.014769462123043 0 0.00643638704140742
"dora" 0 0.0510204081632653 0.074019245003701 0 0 0 0.0579374275782155 0 0.0482858522452921 0.0120841053733989 0.0173852573018081 0.010727311735679
"esperar" 0 0 0 0 0 0 0.00965623792970259 0.0318877551020408 0 0.0255108891216198 0 0.00643638704140742
"famosa" 0 0 0 0.0361663652802893 0.0152532031726663 0 0 0 0 0.0268535674964419 0 0.00643638704140742
"firmeza" 0 0.153061224489796 0 0.108499095840868 0 0 0.00965623792970259 0 0 0.0174548188726872 0.0260778859527121 0.00429092469427162
"flechas" 0 0.0510204081632653 0.074019245003701 0 0 0 0.00965623792970259 0.0159438775510204 0 0.0214828539971535 0.0173852573018081 0.00643638704140742
"glorioso" 0 0 0 0 0.0152532031726663 0.0389762245030531 0.0482811896485129 0.0637755102040816 0 0.00671339187411048 0 0.0150182364299507
"griego" 0 0 0 0 0.0152532031726663 0 0.0579374275782155 0.0478316326530612 0 0.0201401756223314 0 0
"helado" 0 0 0 0 0 0 0.0289687137891078 0.0159438775510204 0 0.0187974972475093 0.0173852573018081 0.010727311735679
"homicida" 0 0 0 0 0.0305064063453325 0.0909445238404573 0.0193124758594052 0 0.0482858522452921 0.013426783748221 0.00869262865090403 0.00429092469427162
"instrumento" 0 0 0 0.0361663652802893 0.0152532031726663 0.012992074834351 0.0289687137891078 0.0318877551020408 0 0.0107414269985768 0.0434631432545202 0.00858184938854323
"majestad" 0 0 0 0 0 0 0.0193124758594052 0 0 0.0107414269985768 0.00869262865090403 0.0300364728599013
"mortales" 0 0 0.074019245003701 0 0.061012812690665 0 0.0482811896485129 0 0 0.0107414269985768 0.0347705146036161 0.00643638704140742
"movimiento" 0 0 0 0 0 0 0.0193124758594052 0.0318877551020408 0.0482858522452921 0.014769462123043 0.0347705146036161 0.010727311735679
"nubes" 0 0 0 0.0361663652802893 0 0.0259841496687021 0.0289687137891078 0 0 0.0174548188726872 0 0.0128727740828148
"nuestro" 0 0 0 0.0361663652802893 0 0 0.0193124758594052 0 0 0.014769462123043 0.0173852573018081 0.0193091611242223
"otras" 0 0 0 0 0 0.012992074834351 0.0289687137891078 0.0318877551020408 0 0.014769462123043 0 0.0171636987770865
"paciencia" 0 0 0 0.0361663652802893 0.0152532031726663 0 0.0289687137891078 0 0.0482858522452921 0.0187974972475093 0.00869262865090403 0.00858184938854323
"piadoso" 0 0.0510204081632653 0 0 0 0.012992074834351 0.0193124758594052 0.079719387755102 0 0.0120841053733989 0.0173852573018081 0.010727311735679
"posible" 0 0.0510204081632653 0.074019245003701 0 0.0152532031726663 0.0259841496687021 0 0.0159438775510204 0 0.014769462123043 0.0173852573018081 0.0128727740828148
"pretende" 0 0 0.074019245003701 0 0.0152532031726663 0 0 0 0.0482858522452921 0.0174548188726872 0.0260778859527121 0.0128727740828148
"real" 0 0.0510204081632653 0.074019245003701 0 0 0 0.0675936655079181 0.0159438775510204 0 0.013426783748221 0 0.010727311735679
"sigo" 0 0 0 0.0361663652802893 0 0.012992074834351 0.00965623792970259 0 0 0.0161121404978651 0.0260778859527121 0.0150182364299507
"silencio" 0.0574382538770821 0 0 0 0 0 0.0482811896485129 0 0 0.00939874862375467 0.0260778859527121 0.0193091611242223
"traidor" 0 0 0 0 0 0 0 0.0159438775510204 0 0.0241682107467977 0.00869262865090403 0.010727311735679
"vientos" 0 0 0 0 0 0 0.00965623792970259 0.079719387755102 0 0.0201401756223314 0.00869262865090403 0.00643638704140742
"áspid" 0 0 0.074019245003701 0 0 0 0.0289687137891078 0 0 0.0201401756223314 0.00869262865090403 0.00858184938854323
"baña" 0 0 0 0.0361663652802893 0 0 0.0289687137891078 0.0318877551020408 0 0.0187974972475093 0 0.00858184938854323
"calma" 0.114876507754164 0 0.074019245003701 0 0.0305064063453325 0 0 0 0 0.0228255323719756 0 0.00429092469427162
"cerca" 0 0 0 0.0361663652802893 0 0.012992074834351 0 0 0.0965717044905843 0.0174548188726872 0.00869262865090403 0.0128727740828148
"codicia" 0 0 0 0 0 0 0 0.0637755102040816 0.0482858522452921 0.00268535674964419 0 0.0364728599013087
"cuatro" 0 0 0 0 0 0 0.0675936655079181 0.0159438775510204 0 0.014769462123043 0 0.010727311735679
"cubre" 0 0.0510204081632653 0 0 0 0 0.00965623792970259 0.0318877551020408 0 0.0187974972475093 0.00869262865090403 0.010727311735679
"fácil" 0 0.0510204081632653 0 0 0 0 0.0193124758594052 0.0478316326530612 0 0.014769462123043 0.0173852573018081 0.010727311735679
"fuerzas" 0 0 0 0 0 0.012992074834351 0.00965623792970259 0.0478316326530612 0.0482858522452921 0.013426783748221 0.0347705146036161 0.00858184938854323
"gentil" 0 0 0 0 0.0305064063453325 0.012992074834351 0.0675936655079181 0 0 0.00939874862375467 0.0173852573018081 0.010727311735679
"gozar" 0 0.153061224489796 0 0.0361663652802893 0 0 0.00965623792970259 0 0.0482858522452921 0.014769462123043 0 0.0150182364299507
"hado" 0 0.0510204081632653 0 0 0.061012812690665 0 0.0193124758594052 0.0478316326530612 0 0.00537071349928838 0.0173852573018081 0.0171636987770865
"hierro" 0 0 0 0 0.0152532031726663 0 0.0193124758594052 0.0478316326530612 0 0.0187974972475093 0 0.00858184938854323
